doc_id,gt_types,pred_main,pred_subs,pred_set,main_hit,exact_set_match,jaccard,missing_from_pred,extra_in_pred,gt_has_label,pred_has_label,source_file
0317,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0317.json
0318,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0318.json
0319,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0319.json
0320,,방임,정서학대,방임|정서학대,0,0,0.0,,방임|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\0320.json
0321,정서학대,신체학대,방임|정서학대,방임|신체학대|정서학대,0,0,0.3333333333333333,,방임|신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0321.json
0322,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0322.json
0323,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0323.json
0326,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0326.json
0328,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0328.json
0329,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0329.json
0330,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0330.json
0331,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0331.json
0332,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0332.json
0334,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0334.json
0335,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0335.json
0336,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0336.json
0337,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0337.json
0338,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0338.json
0342,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0342.json
0343,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0343.json
0344,성학대,성학대,신체학대,성학대|신체학대,1,0,0.5,,신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0344.json
0347,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0347.json
0350,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0350.json
0351,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0351.json
0354,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0354.json
0355,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0355.json
0356,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0356.json
0357,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0357.json
0358,,방임,,방임,0,0,0.0,,방임,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\0358.json
0359,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0359.json
0360,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0360.json
0362,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0362.json
0363,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0363.json
0364,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0364.json
0365,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0365.json
0367,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0367.json
0368,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0368.json
0371,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0371.json
0372,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0372.json
0377,정서학대,정서학대,방임,방임|정서학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0377.json
0378,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0378.json
0379,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0379.json
0380,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0380.json
0381,,방임,,방임,0,0,0.0,,방임,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\0381.json
0382,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0382.json
0383,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0383.json
0384,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0384.json
0386,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0386.json
0387,,신체학대,정서학대,신체학대|정서학대,0,0,0.0,,신체학대|정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\0387.json
0388,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0388.json
0389,성학대,성학대,성학대,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0389.json
0391,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0391.json
0393,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0393.json
0396,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0396.json
0398,성학대,성학대,방임,방임|성학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0398.json
0399,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0399.json
0400,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0400.json
0403,방임,신체학대,방임,방임|신체학대,0,0,0.5,,신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0403.json
0404,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0404.json
0405,,방임,,방임,0,0,0.0,,방임,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\0405.json
0407,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0407.json
0408,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0408.json
0409,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0409.json
0410,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0410.json
0411,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0411.json
0414,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0414.json
0417,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0417.json
0422,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0422.json
0424,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0424.json
0425,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0425.json
0429,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0429.json
0430,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0430.json
0431,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0431.json
0433,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0433.json
0434,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0434.json
0435,정서학대,정서학대,방임,방임|정서학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0435.json
0436,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0436.json
0437,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0437.json
0438,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0438.json
0441,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0441.json
0442,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0442.json
0443,,정서학대,,정서학대,0,0,0.0,,정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\0443.json
0444,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0444.json
0446,,정서학대,,정서학대,0,0,0.0,,정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\0446.json
0447,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0447.json
0448,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0448.json
0449,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0449.json
0452,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0452.json
0453,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0453.json
0454,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0454.json
0455,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0455.json
0456,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0456.json
0459,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0459.json
0467,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0467.json
0469,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0469.json
0470,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0470.json
0472,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0472.json
0475,,성학대,,성학대,0,0,0.0,,성학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\0475.json
0476,정서학대,정서학대,방임|정서학대,방임|정서학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0476.json
0478,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0478.json
0479,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0479.json
0480,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0480.json
0481,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0481.json
0482,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0482.json
0483,신체학대,신체학대,방임,방임|신체학대,1,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0483.json
0484,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0484.json
0485,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0485.json
0486,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0486.json
0488,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0488.json
0490,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0490.json
0492,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0492.json
0493,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0493.json
0494,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0494.json
0495,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0495.json
0498,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0498.json
0500,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0500.json
0502,,방임,,방임,0,0,0.0,,방임,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\0502.json
0503,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0503.json
0504,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0504.json
0508,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0508.json
0510,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0510.json
0511,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0511.json
0514,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0514.json
0516,정서학대,성학대,정서학대,성학대|정서학대,0,0,0.5,,성학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0516.json
0518,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0518.json
0519,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0519.json
0520,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0520.json
0522,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0522.json
0523,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0523.json
0526,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0526.json
0527,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0527.json
0528,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0528.json
0529,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0529.json
0530,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0530.json
0531,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0531.json
0532,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0532.json
0534,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0534.json
0535,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0535.json
0536,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0536.json
0537,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0537.json
0538,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0538.json
0539,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0539.json
0541,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0541.json
0543,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0543.json
0544,신체학대,신체학대,방임|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,방임|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0544.json
0545,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0545.json
0550,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0550.json
0551,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0551.json
0552,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0552.json
0553,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0553.json
0555,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0555.json
0558,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0558.json
0559,방임,방임,정서학대,방임|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0559.json
0560,성학대,성학대,신체학대,성학대|신체학대,1,0,0.5,,신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0560.json
0561,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0561.json
0562,신체학대,신체학대,신체학대,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0562.json
0564,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0564.json
0565,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0565.json
0567,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0567.json
0568,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0568.json
0569,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0569.json
0570,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0570.json
0571,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0571.json
0572,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0572.json
0573,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0573.json
0574,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0574.json
0578,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0578.json
0579,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0579.json
0580,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0580.json
0581,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0581.json
0582,성학대,성학대,정서학대,성학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0582.json
0583,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0583.json
0584,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0584.json
0585,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0585.json
0586,방임,방임,,방임,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0586.json
0587,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0587.json
0588,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0588.json
0592,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0592.json
0593,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0593.json
0595,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0595.json
0596,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0596.json
0597,정서학대,정서학대,,정서학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0597.json
0601,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0601.json
0603,,성학대,,성학대,0,0,0.0,,성학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\0603.json
0604,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0604.json
0605,성학대,성학대,,성학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0605.json
0606,정서학대,방임,방임|정서학대,방임|정서학대,0,0,0.5,,방임,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0606.json
0607,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0607.json
0608,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0608.json
0609,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0609.json
0610,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0610.json
0611,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0611.json
0612,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0612.json
0613,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0613.json
0614,정서학대,방임,신체학대|정서학대,방임|신체학대|정서학대,0,0,0.3333333333333333,,방임|신체학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0614.json
0615,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0615.json
0617,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0617.json
0620,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0620.json
0621,신체학대,신체학대,,신체학대,1,1,1.0,,,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0621.json
0622,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0622.json
0623,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0623.json
0624,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0624.json
0626,신체학대,신체학대,정서학대,신체학대|정서학대,1,0,0.5,,정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0626.json
0627,,정서학대,,정서학대,0,0,0.0,,정서학대,0,1,C:\Users\todtj\PycharmProjects\Childeren\data\0627.json
0628,,,,,0,0,,,,0,0,C:\Users\todtj\PycharmProjects\Childeren\data\0628.json
0629,방임,방임,신체학대|정서학대,방임|신체학대|정서학대,1,0,0.3333333333333333,,신체학대|정서학대,1,1,C:\Users\todtj\PycharmProjects\Childeren\data\0629.json
